,movieId,title,genres
534,562,Welcome to the Dollhouse (1995),Comedy|Drama
535,563,Germinal (1993),Drama|Romance
536,564,Chasers (1994),Comedy
537,565,Cronos (1993),Drama|Horror
538,566,Naked in New York (1994),Comedy|Romance
539,568,Bhaji on the Beach (1993),Comedy|Drama
540,569,Little Big League (1994),Comedy|Drama
541,570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama
542,571,"Wedding Gift, The (1994)",Drama|Romance
543,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
544,574,Spanking the Monkey (1994),Comedy|Drama
545,575,"Little Rascals, The (1994)",Children|Comedy
546,577,Andre (1994),Adventure|Children|Drama
547,580,Princess Caraboo (1994),Drama
548,581,"Celluloid Closet, The (1995)",Documentary
549,582,Métisse (Café au Lait) (1993),Comedy|Drama
550,583,Dear Diary (Caro Diario) (1994),Comedy|Drama
551,585,"Brady Bunch Movie, The (1995)",Comedy
552,586,Home Alone (1990),Children|Comedy
553,587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
554,588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
555,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi
556,590,Dances with Wolves (1990),Adventure|Drama|Western
557,592,Batman (1989),Action|Crime|Thriller
558,593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
559,594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
560,595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
561,596,Pinocchio (1940),Animation|Children|Fantasy|Musical
562,597,Pretty Woman (1990),Comedy|Romance
563,598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy
564,599,"Wild Bunch, The (1969)",Adventure|Western
565,600,Love and a .45 (1994),Action|Comedy|Crime
566,601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama
567,602,"Great Day in Harlem, A (1994)",Documentary
568,603,"Bye Bye, Love (1995)",Comedy
569,605,One Fine Day (1996),Drama|Romance
570,606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
571,608,Fargo (1996),Comedy|Crime|Drama|Thriller
572,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
573,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
574,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
575,612,"Pallbearer, The (1996)",Comedy
576,613,Jane Eyre (1996),Drama|Romance
577,614,Loaded (1994),Drama|Thriller
578,615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
579,616,"Aristocats, The (1970)",Animation|Children
580,617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
581,618,Two Much (1995),Comedy|Romance
582,619,Ed (1996),Comedy
583,621,My Favorite Season (1993),Drama
584,624,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller
585,626,"Thin Line Between Love and Hate, A (1996)",Comedy
586,627,"Last Supper, The (1995)",Drama|Thriller
587,628,Primal Fear (1996),Crime|Drama|Mystery|Thriller
588,630,Carried Away (1996),Drama|Romance
589,631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
590,632,Land and Freedom (Tierra y libertad) (1995),Drama|War
591,633,Denise Calls Up (1995),Comedy
592,634,Theodore Rex (1995),Comedy
593,635,"Family Thing, A (1996)",Comedy|Drama
594,637,Sgt. Bilko (1996),Comedy
595,638,Jack and Sarah (1995),Romance
596,639,Girl 6 (1996),Comedy|Drama
597,640,Diabolique (1996),Drama|Thriller
598,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy
599,645,Nelly & Monsieur Arnaud (1995),Drama
600,647,Courage Under Fire (1996),Action|Crime|Drama|War
601,648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
602,649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
603,650,Moll Flanders (1996),Drama
604,651,"Superweib, Das (1996)",Comedy
605,652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
606,653,Dragonheart (1996),Action|Adventure|Fantasy
607,656,Eddie (1996),Comedy
608,658,Billy's Holiday (1995),Drama|Musical
609,659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller
610,660,August (1996),Drama
611,661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
612,662,Fear (1996),Thriller
613,663,Kids in the Hall: Brain Candy (1996),Comedy
614,664,Faithful (1996),Comedy
615,665,Underground (1995),Comedy|Drama|War
616,666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War
617,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
618,668,Song of the Little Road (Pather Panchali) (1955),Drama
619,670,"World of Apu, The (Apur Sansar) (1959)",Drama
620,671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
621,673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
622,674,Barbarella (1968),Adventure|Comedy|Sci-Fi
623,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
624,679,"Run of the Country, The (1995)",Drama
625,680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
626,681,Coup de torchon (Clean Slate) (1981),Crime
627,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
628,685,It's My Party (1996),Drama
629,687,Country Life (1994),Drama|Romance
630,688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
631,690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance
632,691,Mrs. Winterbourne (1996),Comedy|Romance
633,692,Solo (1996),Action|Sci-Fi|Thriller
634,694,"Substitute, The (1996)",Action|Crime|Drama
635,695,True Crime (1996),Mystery|Thriller
636,696,Butterfly Kiss (1995),Drama|Thriller
637,697,Feeling Minnesota (1996),Drama|Romance
638,698,Delta of Venus (1995),Drama
639,700,Angus (1995),Comedy
640,701,Daens (1992),Drama
641,702,Faces (1968),Drama
642,703,Boys (1996),Drama
643,704,"Quest, The (1996)",Action|Adventure
644,705,Cosi (1996),Comedy
645,706,Sunset Park (1996),Drama
646,707,Mulholland Falls (1996),Crime|Drama|Thriller
647,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
648,709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
649,710,Celtic Pride (1996),Comedy
650,711,Flipper (1996),Adventure|Children
651,712,Captives (1994),Crime|Drama|Romance|Thriller
652,713,Of Love and Shadows (1994),Drama
653,714,Dead Man (1995),Drama|Mystery|Western
654,715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
655,716,Switchblade Sisters (1975),Crime
656,717,Mouth to Mouth (Boca a boca) (1995),Comedy
657,718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
658,719,Multiplicity (1996),Comedy
659,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
660,722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
661,724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
662,725,"Great White Hype, The (1996)",Comedy
663,726,Last Dance (1996),Drama
664,728,Cold Comfort Farm (1995),Comedy
665,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
666,731,Heaven's Prisoners (1996),Crime|Thriller
667,732,Original Gangstas (1996),Crime
668,733,"Rock, The (1996)",Action|Adventure|Thriller
669,734,Getting Away With Murder (1996),Comedy
670,735,Cemetery Man (Dellamorte Dellamore) (1994),Horror
671,736,Twister (1996),Action|Adventure|Romance|Thriller
672,737,Barb Wire (1996),Action|Sci-Fi
673,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
674,742,Thinner (1996),Horror|Thriller
675,743,Spy Hard (1996),Comedy
676,745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
677,746,Force of Evil (1948),Film-Noir
678,747,"Stupids, The (1996)",Comedy
679,748,"Arrival, The (1996)",Action|Sci-Fi|Thriller
680,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
681,751,Careful (1992),Comedy|Horror
682,753,"Month by the Lake, A (1995)",Comedy|Drama|Romance
683,754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children
684,755,Kim (1950),Children|Drama
685,756,Carmen Miranda: Bananas Is My Business (1994),Documentary
686,757,Ashes of Time (Dung che sai duk) (1994),Drama
687,759,Maya Lin: A Strong Clear Vision (1994),Documentary
688,760,Stalingrad (1993),Drama|War
689,761,"Phantom, The (1996)",Action|Adventure
690,762,Striptease (1996),Comedy|Crime
691,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama
692,764,Heavy (1995),Drama|Romance
693,765,Jack (1996),Comedy|Drama
694,766,I Shot Andy Warhol (1996),Drama
695,771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama
696,775,Spirits of the Dead (1968),Horror|Mystery
697,776,Babyfever (1994),Comedy|Drama
698,778,Trainspotting (1996),Comedy|Crime|Drama
699,779,'Til There Was You (1997),Drama|Romance
700,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
701,781,Stealing Beauty (1996),Drama
702,782,"Fan, The (1996)",Drama|Thriller
703,783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
704,784,"Cable Guy, The (1996)",Comedy|Thriller
705,785,Kingpin (1996),Comedy
706,786,Eraser (1996),Action|Drama|Thriller
707,787,"Gate of Heavenly Peace, The (1995)",Documentary
708,788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
709,789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama
710,790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
711,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
712,792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy
713,793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
714,794,Midnight Dancers (Sibak) (1994),Comedy|Drama
715,797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
716,798,Daylight (1996),Action|Adventure|Drama|Thriller
717,799,"Frighteners, The (1996)",Comedy|Horror|Thriller
718,800,Lone Star (1996),Drama|Mystery|Western
719,801,Harriet the Spy (1996),Children|Comedy
720,802,Phenomenon (1996),Drama|Romance
721,803,Walking and Talking (1996),Comedy|Drama|Romance
722,804,She's the One (1996),Comedy|Romance
723,805,"Time to Kill, A (1996)",Drama|Thriller
724,806,American Buffalo (1996),Crime|Drama
725,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
726,808,Alaska (1996),Adventure|Children
727,809,Fled (1996),Action|Adventure
728,810,Kazaam (1996),Children|Comedy|Fantasy
729,813,Larger Than Life (1996),Comedy
730,816,Two Deaths (1995),Drama
731,818,"Very Brady Sequel, A (1996)",Comedy
732,819,Stefano Quantestorie (1993),Comedy|Drama
733,820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
734,821,"Crude Oasis, The (1995)",Drama|Romance
735,823,"Collector, The (La collectionneuse) (1967)",Drama
736,824,Kaspar Hauser (1993),Drama|Mystery
737,827,"Convent, The (O Convento) (1995)",Drama
738,828,"Adventures of Pinocchio, The (1996)",Adventure|Children
739,829,Joe's Apartment (1996),Comedy|Fantasy|Musical
740,830,"First Wives Club, The (1996)",Comedy
741,831,Stonewall (1995),Drama
742,832,Ransom (1996),Crime|Thriller
743,833,High School High (1996),Comedy
744,834,Phat Beach (1996),Comedy
745,835,Foxfire (1996),Drama
746,836,Chain Reaction (1996),Action|Adventure|Thriller
747,837,Matilda (1996),Children|Comedy|Fantasy
748,838,Emma (1996),Comedy|Drama|Romance
749,839,"Crow: City of Angels, The (1996)",Action|Thriller
750,840,House Arrest (1996),Children|Comedy
751,841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
752,842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
753,843,Lotto Land (1995),Drama
754,844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama
755,845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
756,846,Flirt (1995),Drama
757,847,"Big Squeeze, The (1996)",Comedy|Drama
758,848,"Spitfire Grill, The (1996)",Drama
759,849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
760,850,Cyclo (Xich lo) (1995),Crime|Drama
761,851,Basquiat (1996),Drama
762,852,Tin Cup (1996),Comedy|Drama|Romance
763,853,Dingo (1991),Drama
764,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
765,856,Mille bolle blu (1993),Comedy
766,858,"Godfather, The (1972)",Crime|Drama
767,860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
768,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
769,862,Manny & Lo (1996),Drama
770,864,"Wife, The (1995)",Comedy|Drama
771,865,Small Faces (1996),Drama
772,866,Bound (1996),Crime|Drama|Romance|Thriller
773,867,Carpool (1996),Comedy|Crime
774,868,Death in Brunswick (1991),Comedy
775,869,Kansas City (1996),Crime|Drama|Musical|Thriller
776,870,Gone Fishin' (1997),Comedy
777,871,Lover's Knot (1996),Comedy
778,872,Vive L'Amour (Ai qing wan sui) (1994),Drama
779,874,Killer: A Journal of Murder (1995),Crime|Drama
780,875,Nothing to Lose (1994),Action|Crime|Drama
781,876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
782,877,Girls Town (1996),Comedy|Drama
783,879,"Relic, The (1997)",Horror|Thriller
784,880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
785,881,First Kid (1996),Children|Comedy
786,882,"Trigger Effect, The (1996)",Drama|Thriller
787,884,Sweet Nothing (1996),Drama
788,885,Bogus (1996),Children|Drama|Fantasy
789,886,Bulletproof (1996),Action|Comedy|Crime
790,888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
791,889,1-900 (06) (1994),Drama|Romance
792,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
793,892,Twelfth Night (1996),Comedy|Drama|Romance
794,893,Mother Night (1996),Drama
795,895,Venice/Venice (1992),Drama
796,896,Wild Reeds (Les roseaux sauvages) (1994),Drama
797,897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
798,898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
799,899,Singin' in the Rain (1952),Comedy|Musical|Romance
800,900,"American in Paris, An (1951)",Musical|Romance
801,901,Funny Face (1957),Comedy|Musical
802,902,Breakfast at Tiffany's (1961),Drama|Romance
803,903,Vertigo (1958),Drama|Mystery|Romance|Thriller
804,904,Rear Window (1954),Mystery|Thriller
805,905,It Happened One Night (1934),Comedy|Romance
806,906,Gaslight (1944),Drama|Thriller
807,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
808,908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
809,909,"Apartment, The (1960)",Comedy|Drama|Romance
810,910,Some Like It Hot (1959),Comedy|Crime
811,911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
812,912,Casablanca (1942),Drama|Romance
813,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
814,914,My Fair Lady (1964),Comedy|Drama|Musical|Romance
815,915,Sabrina (1954),Comedy|Romance
816,916,Roman Holiday (1953),Comedy|Drama|Romance
817,917,"Little Princess, The (1939)",Children|Drama
818,918,Meet Me in St. Louis (1944),Musical
819,919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
820,920,Gone with the Wind (1939),Drama|Romance|War
821,921,My Favorite Year (1982),Comedy
822,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
823,923,Citizen Kane (1941),Drama|Mystery
824,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
825,925,Golden Earrings (1947),Adventure|Romance|War
826,926,All About Eve (1950),Drama
827,927,"Women, The (1939)",Comedy
828,928,Rebecca (1940),Drama|Mystery|Romance|Thriller
829,929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
830,930,Notorious (1946),Film-Noir|Romance|Thriller
831,931,Spellbound (1945),Mystery|Romance|Thriller
832,932,"Affair to Remember, An (1957)",Drama|Romance
833,933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
834,934,Father of the Bride (1950),Comedy
835,935,"Band Wagon, The (1953)",Comedy|Musical
836,936,Ninotchka (1939),Comedy|Romance
837,937,Love in the Afternoon (1957),Comedy|Romance
838,938,Gigi (1958),Musical
839,939,"Reluctant Debutante, The (1958)",Comedy|Drama
840,940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
841,941,"Mark of Zorro, The (1940)",Adventure
842,942,Laura (1944),Crime|Film-Noir|Mystery
843,943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
844,944,Lost Horizon (1937),Drama
845,945,Top Hat (1935),Comedy|Musical|Romance
846,946,To Be or Not to Be (1942),Comedy|Drama|War
847,947,My Man Godfrey (1936),Comedy|Romance
848,948,Giant (1956),Drama|Romance|Western
849,949,East of Eden (1955),Drama
850,950,"Thin Man, The (1934)",Comedy|Crime
851,951,His Girl Friday (1940),Comedy|Romance
852,952,Around the World in 80 Days (1956),Adventure|Comedy
853,953,It's a Wonderful Life (1946),Drama|Fantasy|Romance
854,954,Mr. Smith Goes to Washington (1939),Drama
855,955,Bringing Up Baby (1938),Comedy|Romance
856,956,Penny Serenade (1941),Drama|Romance
857,957,"Scarlet Letter, The (1926)",Drama
858,958,Lady of Burlesque (1943),Comedy|Mystery
859,959,Of Human Bondage (1934),Drama
860,960,Angel on My Shoulder (1946),Crime|Drama
861,961,Little Lord Fauntleroy (1936),Drama
862,962,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama
863,963,"Inspector General, The (1949)",Musical
864,964,Angel and the Badman (1947),Romance|Western
865,965,"39 Steps, The (1935)",Drama|Mystery|Thriller
866,966,"Walk in the Sun, A (1945)",War
867,967,"Outlaw, The (1943)",Western
868,968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
869,969,"African Queen, The (1951)",Adventure|Comedy|Romance|War
870,970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
871,971,Cat on a Hot Tin Roof (1958),Drama
872,972,"Last Time I Saw Paris, The (1954)",Drama
873,973,Meet John Doe (1941),Comedy|Drama
874,974,Algiers (1938),Drama|Romance
875,976,"Farewell to Arms, A (1932)",Romance|War
876,980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action
877,981,Dangerous Ground (1997),Drama
878,982,Picnic (1955),Drama
879,984,"Pompatus of Love, The (1996)",Comedy|Drama
880,985,Small Wonders (1995),Documentary
881,986,Fly Away Home (1996),Adventure|Children
882,987,Bliss (1997),Drama|Romance
883,988,Grace of My Heart (1996),Comedy|Drama
884,989,Brother of Sleep (Schlafes Bruder) (1995),Drama
885,990,Maximum Risk (1996),Action|Adventure|Thriller
886,991,Michael Collins (1996),Drama
887,992,"Rich Man's Wife, The (1996)",Thriller
888,993,Infinity (1996),Drama
889,994,Big Night (1996),Comedy|Drama
890,996,Last Man Standing (1996),Action|Crime|Drama|Thriller
891,997,Caught (1996),Drama|Thriller
892,998,Set It Off (1996),Action|Crime
893,999,2 Days in the Valley (1996),Crime|Film-Noir
894,1000,Curdled (1996),Crime
895,1002,Ed's Next Move (1996),Comedy|Romance
896,1003,Extreme Measures (1996),Drama|Thriller
897,1004,"Glimmer Man, The (1996)",Action|Thriller
898,1005,D3: The Mighty Ducks (1996),Children|Comedy
899,1006,"Chamber, The (1996)",Drama
900,1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
901,1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
902,1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
